status_id,status_message,link_name,status_type,status_link,status_published
494603737403659_565625676968131,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/565625676968131/?type=3,2016-12-01 00:47:27
494603737403659_564650873732278,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/564650873732278/?type=3,2016-11-28 21:46:45
494603737403659_564623747068324,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/564623747068324/?type=3,2016-11-28 20:18:04
494603737403659_563195197211179,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/563195197211179/?type=3,2016-11-26 01:22:56
494603737403659_561807300683302,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/561807300683302/?type=3,2016-11-22 21:20:58
494603737403659_561386407392058,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/561386407392058/?type=3,2016-11-21 21:11:06
494603737403659_561386337392065,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/561386337392065/?type=3,2016-11-21 21:10:47
494603737403659_559946817536017,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/559946817536017/?type=3,2016-11-18 17:50:04
494603737403659_559628530901179,,A I R S H I P 我吸,photo,https://www.facebook.com/airshipstarcruiser/photos/a.209353205940654.1073741828.209351605940814/551239335085371/?type=3,2016-11-18 02:46:13
494603737403659_559505847580114,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/559505847580114/?type=3,2016-11-17 18:05:22
494603737403659_559106630953369,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/559106630953369/?type=3,2016-11-16 19:53:57
494603737403659_557241584473207,,Sᴇʟᴇᴄᴛᴇᴅ Aᴍʙɪᴇɴᴛ Mᴇᴍᴇs Vᴏʟ. III,photo,https://www.facebook.com/SelectedAmbientMemesV3/photos/a.633418346806451.1073741827.633416140140005/705490502932568/?type=3,2016-11-12 14:16:33
494603737403659_557238377806861,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/557238377806861/?type=3,2016-11-12 14:04:27
494603737403659_555186238012075,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/555186238012075/?type=3,2016-11-08 00:33:23
494603737403659_554981974699168,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/554981974699168/?type=3,2016-11-07 12:25:38
494603737403659_553306001533432,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/553306001533432/?type=3,2016-11-04 00:57:15
494603737403659_552696784927687,,FRIENDS (TV Show),photo,https://www.facebook.com/friends.tv/photos/a.73474149575.77103.22577904575/10153928937684576/?type=3,2016-11-02 22:17:24
494603737403659_552626448268054,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/552626448268054/?type=3,2016-11-02 18:41:56
494603737403659_552555254941840,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/552555254941840/?type=3,2016-11-02 15:15:02
494603737403659_552090574988308,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/552090574988308/?type=3,2016-11-01 17:49:14
494603737403659_551962401667792,,Chris,photo,https://www.facebook.com/photo.php?fbid=1177890325604032&set=o.637782896318247&type=3,2016-11-01 11:27:46
494603737403659_551639058366793,when you listen to Avril 14th by aphex twin,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/551639058366793/?type=3,2016-10-31 21:41:28
494603737403659_551591688371530,,Nearly visible images's cover photo,photo,https://www.facebook.com/nearlyvisible/photos/a.494605467403486.1073741827.494603737403659/551591668371532/?type=3,2016-10-31 19:21:58
494603737403659_551591538371545,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/551591538371545/?type=3,2016-10-31 19:21:27
494603737403659_551577775039588,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/551577775039588/?type=3,2016-10-31 18:28:00
494603737403659_551546181709414,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/551546181709414/?type=3,2016-10-31 16:48:32
494603737403659_551065885090777,"At last,
a chance       to witness     pure detail
          the void            is warm
            the macro    the micro
                        together  

apart",Earth clues,link,https://www.facebook.com/materialstatic/,2016-10-30 18:39:11
494603737403659_551050661758966,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/551050661758966/?type=3,2016-10-30 18:23:36
494603737403659_551020648428634,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/551020648428634/?type=3,2016-10-30 16:56:48
494603737403659_551020178428681,,Nearly visible images,photo,https://www.facebook.com/nearlyvisible/photos/a.494604990736867.1073741825.494603737403659/551020178428681/?type=3,2016-10-30 16:55:13
494603737403659_551020158428683,,Nearly visible images,photo,https://www.facebook.com/nearlyvisible/photos/a.494604990736867.1073741825.494603737403659/551020141762018/?type=3,2016-10-30 16:55:07
494603737403659_551019995095366,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/551019995095366/?type=3,2016-10-30 16:54:08
494603737403659_533327516864614,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/533327516864614/?type=3,2016-09-21 16:32:59
494603737403659_533327190197980,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/533327190197980/?type=3,2016-09-21 16:31:12
494603737403659_520706474793385,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/520706474793385/?type=3,2016-08-23 01:24:14
494603737403659_520218058175560,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/520218058175560/?type=3,2016-08-21 21:29:09
494603737403659_519268188270547,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/519268188270547/?type=3,2016-08-20 00:44:25
494603737403659_519078641622835,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/519078641622835/?type=3,2016-08-19 12:06:58
494603737403659_519077894956243,,Ｖｉｒｔｕａｌ Ｅｘｐｅｒｉｅｎｃｅｓ  イキがいい,photo,https://www.facebook.com/painwave/photos/a.412123105653827.1073741828.412118745654263/521651871367616/?type=3,2016-08-19 12:05:38
494603737403659_519069578290408,,Eric Whitacre,photo,https://www.facebook.com/EricWhitacreOfficial/photos/a.430284587228.203103.6290062228/10154488778477229/?type=3,2016-08-19 11:48:26
494603737403659_517812241749475,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/517812241749475/?type=3,2016-08-16 09:56:17
494603737403659_517658611764838,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/517658611764838/?type=3,2016-08-16 01:18:59
494603737403659_517257795138253,,Ｖｉｒｔｕａｌ Ｅｘｐｅｒｉｅｎｃｅｓ  イキがいい,photo,https://www.facebook.com/painwave/photos/a.412123105653827.1073741828.412118745654263/519610604905076/?type=3,2016-08-14 23:26:30
494603737403659_517156531815046,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/517156531815046/?type=3,2016-08-14 16:46:23
494603737403659_517137678483598,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/517137678483598/?type=3,2016-08-14 15:17:25
494603737403659_516415988555767,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/516415988555767/?type=3,2016-08-12 21:12:06
494603737403659_515935751937124,clop clop waht's 4 lunch ;),Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/515935751937124/?type=3,2016-08-11 14:55:15
494603737403659_515935181937181,"hey everyonne,
it seems like there an awful lote of memes around these days.
in fact this is an illusion and you are often seeing memes that are only in your head.
after careful research and study i have proven the existance of the Great Big Four memes, or GBF as i like to say hear around the office. These are the only four memes that there are.",Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/515935181937181/?type=3,2016-08-11 14:54:09
494603737403659_515870395276993,i think they're implying i should slow down a tad,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/515870395276993/?type=3,2016-08-11 10:23:33
494603737403659_515620045302028,clear the poop deck,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/515620045302028/?type=3,2016-08-10 21:23:47
494603737403659_515532718644094,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/515532718644094/?type=3,2016-08-10 14:50:18
494603737403659_515267702003929,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/515267702003929/?type=3,2016-08-09 22:20:05
494603737403659_515139452016754,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/515139452016754/?type=3,2016-08-09 13:07:38
494603737403659_514886192042080,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/514886192042080/?type=3,2016-08-08 21:16:29
494603737403659_514883525375680,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/514883525375680/?type=3,2016-08-08 21:06:35
494603737403659_514882655375767,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/514882655375767/?type=3,2016-08-08 21:02:16
494603737403659_514808042049895,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/514808042049895/?type=3,2016-08-08 14:58:38
494603737403659_514751358722230,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/514751358722230/?type=3,2016-08-08 11:16:13
494603737403659_514584135405619,,67.media.tumblr.com,link,https://67.media.tumblr.com/e0e7c8daceb6bb9e8cf022526c9a9b5c/tumblr_mw93w8jQm41sped3xo1_500.gif,2016-08-07 23:20:43
494603737403659_514561042074595,in the club like,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/514561042074595/?type=3,2016-08-07 21:39:45
494603737403659_514555455408487,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/514555455408487/?type=3,2016-08-07 21:15:12
494603737403659_514500695413963,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/514500695413963/?type=3,2016-08-07 17:48:16
494603737403659_514395108757855,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/514395108757855/?type=3,2016-08-07 11:10:40
494603737403659_514035092127190,i'm not like other girls,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/514035092127190/?type=3,2016-08-06 13:02:20
494603737403659_513315922199107,,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/513315922199107/?type=3,2016-08-04 13:15:11
494603737403659_512626925601340,c ro p p,Timeline Photos,photo,https://www.facebook.com/nearlyvisible/photos/a.494606730736693.1073741828.494603737403659/512626925601340/?type=3,2016-08-02 15:32:19
